location,context,source,target
FandescFandesc.csv,name_en,Fully Outside Hand,준찬타
FandescFandesc.csv,desc_en,"Win a hand with every Sequence, Triplet and Pair contains at least one 1 and 9 out of the Number Tiles (1-Man/9-Man, 1-Pin/9-Pin, 1-Sou/9-Sou)","모든 몸통과 머리에 노두패(1만, 9만, 1통, 9통, 1삭, 9삭)을 적어도 하나 사용하여 화료"
FandescFandesc.csv,name_en,Half Flush,혼일색
FandescFandesc.csv,desc_en,"Win a hand with tiles from only one of the three Number Tiles (Man, Pin or Sou) and HonorTiles (Wind Tiles and Dragon Tiles)","세가지 수패(만수, 통수, 삭수) 중 하나와 자패(바람패, 역패)만으로 몸통과 머리를 만들어 화료"
FandescFandesc.csv,name_en,Local Yaku: Pure Triple Chow,로컬역: 일색삼순
FandescFandesc.csv,desc_en,Win a hand with three identical Sequences,"연속된 숫자의 같은 수패(만수, 통수, 삭수)로 슌쯔 3개를 만들어 몸통으로 사용하여 화료(예: 456만 슌쯔 3개)"
FandescFandesc.csv,name_en,Full Flush,청일색
FandescFandesc.csv,desc_en,"Win a hand with tiles from only one of the three Number Tiles (Man, Pin or Sou)","세가지 수패(만수, 통수, 삭수) 중 하나만으로 몸통과 머리를 만들어 화료"
FandescFandesc.csv,name_en,Mangan at Draw,유국만관
FandescFandesc.csv,desc_en,"Win a game with all your discarded tiles being Terminal Tiles, and no one has called them","패산을 모두 사용하여 유국될 때까지 요구패(1만, 9만, 1통, 9통, 1삭, 9삭, 바람패, 역패)만 버렸고, 자신의 버림패를 다른사람이 치/펑/깡하여 사용하지 않았을 경우"
FandescFandesc.csv,name_en,Local Yaku: Iipinmoyue,로컬역: 일통모월
FandescFandesc.csv,desc_en,"Win a hand by Tsumo (drawing the winning tile) with the last tile drawn from the Wall, and that tile must be 1-Pin(5 Han)",1통을 쯔모하여 해저로월(5판)
FandescFandesc.csv,name_en,Local Yaku: Chuupinraoyui,로컬역: 구통로어
FandescFandesc.csv,desc_en,"Call a Ron on the last tile drawn from the Wall, and that tile must be 9-Pin(5 Han)",9통을 론하여 하저로어(5판)
FandescFandesc.csv,name_en,Blessing of Heaven,천화
FandescFandesc.csv,desc_en,Win a hand as a dealer in the first turn with the first draw,친(오야)의 배패로 화료
FandescFandesc.csv,desc2_en,Dealer Only,친(오야) 한정
FandescFandesc.csv,name_en,Blessing of Earth,지화
FandescFandesc.csv,desc_en,Win a hand as a non-dealer in the first turn before any tiles are called,자(코)의 첫 쯔모패료 화료 - 화료 전 누군가 치/펑/깡을 선언했을 경우 무효
FandescFandesc.csv,desc2_en,Non-Dealer Only,자(코) 한정
FandescFandesc.csv,name_en,Big Three Dragons,대삼원
FandescFandesc.csv,desc_en,Win a hand with three Triplets or Quads of all the three Dragon Tiles,"역패(백, 발, 중)으로 커쯔 3개를 만들어 몸통으로 사용하여 화료"
FandescFandesc.csv,name_en,Four Concealed Triplets,스안커
FandescFandesc.csv,desc_en,Win a hand with four closed Triplets,안커(펑/깡으로 만들지 않은 커쯔) 4개를 손패에 포함화여 화료
FandescFandesc.csv,name_en,All Honors,자일색
FandescFandesc.csv,desc_en,Win a hand with four Triplets and a Pair of the Honor Tiles (Wind Tiles and Dragon Tiles),"자패(바람패, 역패)만으로 몸통과 머리를 만들어 화료"
FandescFandesc.csv,name_en,All Green,녹일색
FandescFandesc.csv,desc_en,Win a hand with only green-colored tiles: 2-Sou/3-Sou/4-Sou/6-Sou/8-Sou and/or Green (F),녹색 패로만 몸통과 머리를 만들어 화료(2삭/3삭/4삭/6삭/8삭/발)
FandescFandesc.csv,desc2_en,Green is not Necessary,발은 포함하지 않아도 허용
FandescFandesc.csv,name_en,All Terminals,청노두
FandescFandesc.csv,desc_en,"Win a hand with four Triplets and a Pair of 1 and 9 out of the Number Tiles (1-Man/9-Man, 1-Pin/9-Pin, 1-Sou/9-Sou)","노두패(1만, 9만, 1통, 9통, 1삭, 9삭)만으로 몸통과 머리를 만들어 화료"
FandescFandesc.csv,name_en,Thirteen Orphans,국사무쌍
FandescFandesc.csv,desc_en,"Win a hand with one of each 13 Terminal Tiles, plus any tile matches one of them","13개의 요구패(1만, 9만, 1통, 9통, 1삭, 9삭, 바람패, 역패)를 하나씩 가지고, 추가로 하나의 요구패를 가진 상태로 화료"
FandescFandesc.csv,name_en,Four Little Winds,소사희
FandescFandesc.csv,desc_en,"Win a hand with three Triplets or Quads of the Wind Tiles, plus a pair of the fourth wind",4가지 바람패로 3개의 커쯔와 몸통 하나를 만들어 화료
FandescFandesc.csv,name_en,Four Quads,스깡즈
FandescFandesc.csv,desc_en,Win a hand with four Quads,깡 4개를 포함하여 화료
FandescFandesc.csv,name_en,Nine Gates,구련보등
FandescFandesc.csv,desc_en,"Win a hand with tiles from only one of the three Number Tiles in the order of “1112345678999”, plus any tile matches one of them","세가지 수패(만수, 통수, 삭수) 중 하나로 ""1112345678999"" 형태와, 추가로 하나의 동일한 수패로 손패를 만들어 화료"
FandescFandesc.csv,name_en,Local Yaku: Hand of Man,로컬역: 인화
FandescFandesc.csv,desc_en,Call a Ron as a non-dealer in the first turn you draw a tile and before any tiles are called,"자신이 자(코)일 때, 자신의 첫 쯔모 전에 다른 사람의 버림패로 화료 - 화료 전 다른사람이 치/펑/깡을 선언했을 경우 무효"
FandescFandesc.csv,name_en,Local Yaku: Big Wheels,로컬역: 대차륜
FandescFandesc.csv,desc_en,Win a hand with 7 Pairs consist of 2-Pin to 8-Pin,2통부터 8통까지 사용하여 7개의 또이츠(동일한 패 2개)를 만들어 화료
FandescFandesc.csv,name_en,Local Yaku: Bamboo Forest,로컬역: 대죽림
FandescFandesc.csv,desc_en,Win a hand with 7 Pairs consist of 2-Sou to 8-Sou,2삭부터 8삭까지 사용하여 7개의 또이츠(동일한 패 2개)를 만들어 화료
FandescFandesc.csv,name_en,Local Yaku: Numerous Neighbours,로컬역: 대수린
FandescFandesc.csv,desc_en,Win a hand with 7 Pairs consist of 2-Man to 8-Man,2만부터 8만까지 사용하여 7개의 또이츠(동일한 패 2개)를 만들어 화료
FandescFandesc.csv,name_en,Local Yaku: Ishinouenimosannen,로컬역: 돌 위에서 삼년
FandescFandesc.csv,desc_en,Win a hand with Double Riichi as well as Under the Sea/River,더블 리치 선언 후 해저로월 또는 하저로어로 화료
FandescFandesc.csv,name_en,Single-wait Four Concealed Triplets,스안커 단기
FandescFandesc.csv,desc_en,Achieve Tenpai with four Closed Triplets already drawn (i.e. waiting for one remaining tile to form a Pair),"4개의 안커(펑/깡으로 만들지 않은 커쯔)를 손패에 가진 상태로 텐파이하고, 머리를 대기패로 하여 화료"
FandescFandesc.csv,name_en,Thirteen-wait Thirteen Orphans,국사무쌍 13면대기
FandescFandesc.csv,desc_en,Achieve Tenpai with 13 different Terminal Tiles already drawn (i.e. waiting for 1 out of 13 possible tiles to win),"13개의 요구패(1만, 9만, 1통, 9통, 1삭, 9삭, 바람패, 역패)를 손패에 하나씩 가진 상태로 텐파이하여, 13면대기 상태로 화료"
FandescFandesc.csv,name_en,True Nine Gates,순정구련보등
FandescFandesc.csv,desc_en,Achieve Tenpai with tiles from only one of the three Number Tiles in the order of “1112345678999” (i.e. waiting for 1 out of 9 possible tiles to win),"세가지 수패(만수, 통수, 삭수) 중 하나로 ""1112345678999"" 형태를 손패에 가진 상태로 텐파이하여 9면대기 상태로 화료"
FandescFandesc.csv,name_en,Four Big Winds,대사희
FandescFandesc.csv,desc_en,Win a hand with four Triplets or Quads of the Wind Tiles,바람패 커쯔 4개를 몸통으로 사용하여 화료
FandescFandesc.csv,name_en,Local Yaku: Big Seven Stars,로컬역: 대칠성
FandescFandesc.csv,desc_en,Win a hand with 7 Pairs consist of only Word tiles,"자패(바람패, 역패)만으로 치또이츠를 만들어 화료"
FandescFandesc.csv,name_en,Four-Wind Discarded,사풍연타
FandescFandesc.csv,desc_en,The game becomes a draw when each player discards the same Wind Tile in the first turn,각 플레이어의 첫 차례에 모두 동일한 바람패를 버림패로 사용했을 경우 유국
FandescFandesc.csv,name_en,Four-kan Abortion,사깡유국
FandescFandesc.csv,desc_en,The game becomes a draw when two or more players called for a total of four Quads,둘 이상의 플레이어가 총 4번의 깡을 했을 경우 유국
FandescFandesc.csv,name_en,Nine Different Terminals and Honors,구종구패
FandescFandesc.csv,desc_en,You have the option to declare a draw in the first turn if your hand consists of 9 different Terminal Tiles  before any tiles are called,"자신의 첫 쯔모 후 손패에 9개 이상의 서로 다른 요구패(1만, 9만, 1통, 9통, 1삭, 9삭, 바람패, 역패)가 있을 경우 유국시킬 수 있음(선택적)"
FandescFandesc.csv,name_en,Four-player Riichi,사가리치
FandescFandesc.csv,desc_en,The game becomes a draw when all players have declared Riichi,4명의 플레이어가 모두 리치 선언을 했을 경우 유국
GameLiveSelectFilters.csv,name1_en,Friends Room,친선전
GameLiveSelectFilters.csv,name2_en,4-Player East,4인 동풍전
GameLiveSelectFilters.csv,name2_en,4-Player South,4인 반장전
GameLiveSelectFilters.csv,name1_en,Bronze Room,동탁
GameLiveSelectFilters.csv,name2_en,Best of One Game,최고의 한게임
GameLiveSelectFilters.csv,name1_en,Silver Room,은탁
GameLiveSelectFilters.csv,name1_en,Gold Room,금탁
GameLiveSelectFilters.csv,name1_en,Jade Room,옥탁
GameLiveSelectFilters.csv,name1_en,Melee Room,Melee Room
GameLiveSelectFilters.csv,name1_en,Throne Room,왕좌탁
GameLiveSelectFilters.csv,name2_en,3-Player East,3인 동풍전
GameLiveSelectFilters.csv,name2_en,3-Player South,3인 반장전
InfoError.csv,en,Unknown error. Please try to refresh the page.,알 수 없는 오류. 페이지를 새로고침 해주세요.
InfoError.csv,en,System error. Please try to refresh the page.,시스템 오류. 페이지를 새로고침 해주세요.
InfoError.csv,en,Parameter error. Please try to refresh the page.,매개변수 오류. 페이지를 새로고침 해주세요.
InfoError.csv,en,Please don’t mess around.,엉망으로 만들지 마십시오.
InfoError.csv,en,System communication error. Please try to refresh the page.,시스템 통신 오류. 페이지를 새로고침 해주세요.
InfoError.csv,en,Illegal protocol. Please try to refresh the page.,잘못된 프로토콜. 페이지를 새로고침 해주세요.
InfoError.csv,en,Unknown error.,알 수 없는 오류.
InfoError.csv,en,You must enter something.,값을 입력해주세요.
InfoError.csv,en,Invalid input. Please try another one.,잘못된 입력입니다. 다른 값을 사용해주세요.
InfoError.csv,en,Server under maintenance.,서버 점검 중입니다.
InfoError.csv,en,Cannot find corresponding configuration.,해당 구성을 찾을 수 없습니다.
InfoError.csv,en,Invalid gift code. Please check your input.,잘못된 선물 코드입니다. 입력하신 코드를 다시 확인하세요.
InfoError.csv,en,This gift code has already been used.,이미 사용한 선물 코드입니다.
InfoError.csv,en,You have already claimed this gift.,이미 획득한 선물입니다.
InfoError.csv,en,Login failed. Please try again.,로그인할 수 없습니다. 다시 시도해주세요.
InfoError.csv,en,Login expired. Please login again.,로그인이 만료되었습니다. 다시 로그인해주세요.
InfoError.csv,en,Validation failed. Please check your account info and try again.,유효성 검사가 실패했습니다. 계정 정보를 확인한 후 다시 시도해주세요.
InfoError.csv,en,Invalid gift code.,잘못된 선물 코드입니다.
InfoError.csv,en,Please wait a while before getting a Verification Code again.,인증 코드를 다시 요청하기 전에 잠시 기다려주십시오.
InfoError.csv,en,Incorrect Verification Code. Please try again.,정확하지 않은 인증 코드입니다. 다시 시도해주세요.
InfoError.csv,en,Authorization for the validation has expired. Please try again.,유효성 검사에 대한 권한이 만료되었습니다. 다시 시도해주세요.
InfoError.csv,en,This mobile number has already been linked.,이 휴대전화 번호는 이미 연결되어 있습니다.
InfoError.csv,en,Failed to send message. Please try again later.,메시지를 보낼 수 없습니다. 나중에 다시 시도해주세요.
InfoError.csv,en,邮箱格式错误,邮箱格式错误
InfoError.csv,en,邮件发送失败,邮件发送失败
InfoError.csv,en,本账号已绑定邮箱,本账号已绑定邮箱
InfoError.csv,en,该邮箱已经被其他账号绑定,该邮箱已经被其他账号绑定
InfoError.csv,en,未提供密码,未提供密码
InfoError.csv,en,错误的验证码适用类型,错误的验证码适用类型
InfoError.csv,en,未绑定邮箱,未绑定邮箱
InfoError.csv,en,邮箱验证失败,邮箱验证失败
InfoError.csv,en,操作口令过期,操作口令过期
InfoError.csv,en,发送邮箱过于频繁,发送邮箱过于频繁
InfoError.csv,en,必须用本账号邮箱来绑定邮箱,必须用本账号邮箱来绑定邮箱
InfoError.csv,en,您需要先绑定并验证邮箱，才能充值或寻觅,您需要先绑定并验证邮箱，才能充值或寻觅
InfoError.csv,en,不支持的注册类型,不支持的注册类型
InfoError.csv,en,手机发送过于频繁,手机发送过于频繁
InfoError.csv,en,本账号已绑定手机,本账号已绑定手机
InfoError.csv,en,目标手机已经被使用,目标手机已经被使用
InfoError.csv,en,必须用本账号手机来绑定邮箱,必须用本账号手机来绑定邮箱
InfoError.csv,en,未绑定手机,未绑定手机
InfoError.csv,en,手机格式错误,手机格式错误
InfoError.csv,en,Insufficient resources.,리소스가 부족합니다.
InfoError.csv,en,Your input contains censored content. Please change it.,입력 내용에 검열된 내용이 포함되어 있습니다. 내용을 수정해주세요.
InfoError.csv,en,Your account has been banned for violating relevant game rules.,당신의 계정은 게임 규정을 위반하여 정지되었습니다.
InfoError.csv,en,Resource is unique.,리소스가 유일(Unique)합니다.
InfoError.csv,en,Contains unsupported characters. Please try again.,지원되지 않는 문자가 포함되어 있습니다. 다시 시도해주세요.
InfoError.csv,en,This account has already been registered.,이 계정은 이미 등록되었습니다.
InfoError.csv,en,Account does not exist. Please create an account first.,계정이 존재하지 않습니다. 먼저 계정을 생성해주세요.
InfoError.csv,en,"Oops, wrong password.","이런, 잘못된 비밀번호입니다."
InfoError.csv,en,Connection failed. Please try to refresh the page.,연결 실패. 페이지를 새로고침 해주세요.
InfoError.csv,en,Your account is already logged in.,당신의 계정은 이미 로그인되어 있습니다.
InfoError.csv,en,"Oops, account does not exist.","이런, 계정이 존재하지 않습니다."
InfoError.csv,en,You don’t have this character yet.,아직 이 캐릭터를 가지고 있지 않습니다.
InfoError.csv,en,Character has been unlocked.,캐릭터가 해금되었습니다.
InfoError.csv,en,You are already logged in on another device.,다른 장치에 이미 로그인되어 있습니다.
InfoError.csv,en,This name has already been taken. Please try another one.,이 이름은 이미 사용되었습니다. 다른 이름을 사용해 보세요.
InfoError.csv,en,You don’t have a nickname yet.,아직 닉네임이 없습니다.
InfoError.csv,en,You already have a nickname.,이미 닉네임이 존재합니다.
InfoError.csv,en,You need a Rename Scroll to change your nickname.,닉네임을 변경하려면 이름 변경 두루마리가 필요합니다.
InfoError.csv,en,You can only change your name once in the 30 days.,이름은 30일에 한 번만 변경할 수 있습니다.
InfoError.csv,en,Real name authentication has already been completed.,실명 인증이 이미 완료되었습니다.
InfoError.csv,en,Registration closed.,등록이 마감되었습니다.
InfoError.csv,en,Insufficient VIP level.,VIP 레벨이 부족합니다.
InfoError.csv,en,You have already claimed this reward.,이 보상은 이미 받았습니다.
InfoError.csv,en,Unknown error. Please try to refresh the page.(Age),알 수 없는 오류. 페이지를 새로고침 해주세요.(Age)
InfoError.csv,en,You are currently in a match.,현재 게임 중입니다.
InfoError.csv,en,Your character name is too long.,캐릭터 이름이 너무 깁니다.
InfoError.csv,en,"Can`t find this room, please check the room number","방을 찾을 수 없습니다, 방 번호를 확인하십시오"
InfoError.csv,en,"Oops, room is full.","이런, 방이 가득 찼습니다."
InfoError.csv,en,This player is no longer in the room. Try refreshing this page if you keep seeing this message.,이 플레이어는 더 이상 방에 없습니다. 이 메시지가 계속 나타나면 이 페이지를 새로고침 해주세요.
InfoError.csv,en,Unable to perform this action as you are not the room host.,당신이 방 호스트 아니기 때문에 이 작업을 수행 할 수 없습니다.
InfoError.csv,en,One or more players are not ready yet. Please wait.,한 명 이상의 플레이어가 아직 준비되지 않았습니다. 기다려주세요.
InfoError.csv,en,You have already joined this room.,이미 이 방에 참여했습니다.
InfoError.csv,en,You have not joined any room.,어떤 방에도 참여하지 않았습니다.
InfoError.csv,en,The player you are looking for is not in the room.,찾고 있는 플레이어가 방에 없습니다.
InfoError.csv,en,You cannot kick yourself from the room.,자신을 방에서 강퇴할 수 없습니다.
InfoError.csv,en,The match in this room has started,이 방은 게임이 시작되었습니다
InfoError.csv,en,"Oops, there are no rooms available. Please try again later.","이런, 참가할 수 있는 방이 없습니다. 나중에 다시 시도해주세요."
InfoError.csv,en,The room is full. Cannot add AI players.,방이 가득 차 있습니다. AI 플레이어를 추가할 수 없습니다.
InfoError.csv,en,Room mode error. Try restarting the game.,방 모드 오류. 게임을 다시 시작해주세요.
InfoError.csv,en,The previous match has ended.,이전 게임이 종료되었습니다.
InfoError.csv,en,This game does not exist.,게임이 존재하지 않습니다.
InfoError.csv,en,"Oops, you don’t seem to satisfy the entry criteria.","이런, 참가 기준을 만족하지 못하는 것 같습니다."
InfoError.csv,en,Game has already ended.,게임이 이미 종료되었습니다.
InfoError.csv,en,Cannot manually end the game.,게임을 수동으로 종료할 수 없습니다.
InfoError.csv,en,Failed to open match. Please try again later.,게임을 시작할 수 없습니다. 나중에 다시 시도해주세요.
InfoError.csv,en,Game paused.,게임이 일시정지 되었습니다.
InfoError.csv,en,Game in progress (1210),게임이 진행중입니다 (1210)
InfoError.csv,en,The game has been paused for too long.,게임이 너무 오래 일시정지 되었습니다.
InfoError.csv,en,You're already in matchmaking.,이미 게임을 찾는 중입니다.
InfoError.csv,en,"Oops, a strange error happened. Please close the pop up window.","이런, 이상한(strange) 오류가 발생했습니다. 팝업 창을 닫아주세요."
InfoError.csv,en,A strange error happened. Please try a different way.,이상한(strange) 오류가 발생했습니다. 다른 방식으로 다시 시도해주세요.
InfoError.csv,en,You don’t have enough Coins to enter this room. You can claim Revival Tokens in “Event” once per day.,이 방에 입장하기 위한 동전이 충분하지 않습니다. “이벤트”에서 부활 토큰을 하루에 한 번 받을 수 있습니다.
InfoError.csv,en,Unable to enter this room with your current rank. Please try another room.,현재 등급으로는 방에 입장할 수 없습니다. 다른 방으로 시도하십시오.
InfoError.csv,en,This room is under renovation. Please visit somewhere else.,이 방은 보수 공사(renovation) 중입니다. 다른 곳을 방문하십시오.
InfoError.csv,en,"Invalid login information, please try to relog your game",잘못된 로그인 정보입니다. 다시 로그인해주세요.
InfoError.csv,en,You are not friends yet.,아직 친구가 아닙니다.
InfoError.csv,en,You are already friends.,이미 친구입니다.
InfoError.csv,en,A strange problem happened while searching. Please try a different way.,검색하는 동안 이상한(strange) 문제가 발생했습니다. 다른 방식으로 다시 시도해주세요.
InfoError.csv,en,We can’t seem to process your query. Please try a different one.,요청을 처리할 수 없습니다. 다른 방식으로 다시 시도해주세요.
InfoError.csv,en,A strange problem happened during the application. Please try a different way.,애플리케이션에서 이상한(strange) 문제가 발생했습니다. 다른 방식으로 다시 시도해주세요.
InfoError.csv,en,This player’s application list is full. Unable to send invitation.,이 플레이어의 애플리케이션 목록이 가득 찼습니다. 초대를 보낼 수 없습니다.
InfoError.csv,en,You cannot have any more friends.,더 이상 친구를 추가할 수 없습니다.
InfoError.csv,en,You cannot add yourself as a friend.,자신을 친구로 추가할 수 없습니다.
InfoError.csv,en,This player cannot have any more friends.,이 플레이어는 더 이상 친구를 추가할 수 없습니다.
InfoError.csv,en,You don’t have this item.,이 아이템을 가지고 있지 않습니다.
InfoError.csv,en,Insufficient items.,아이템이 부족합니다.
InfoError.csv,en,This item cannot be used.,이 아이템은 사용할 수 없습니다.
InfoError.csv,en,This item cannot be created.,이 아이템은 만들 수 없습니다.
InfoError.csv,en,Unable to find this daily quest.,이 일일 퀘스트를 찾을 수 없습니다.
InfoError.csv,en,The refresh attempts will reset at 5 A.M. tomorrow morning.,새로고침 횟수는 내일 오전 5시에 초기화됩니다.
InfoError.csv,en,Mailbox is empty.,우편함이 비어있습니다.
InfoError.csv,en,This mail does not have any attachments.,이 편지는 첨부(attachment)가 없습니다.
InfoError.csv,en,You have already claimed the attachment.,이미 첨부(attachment)를 받았습니다.
InfoError.csv,en,Please claim your uncollected reward first,먼저 획득하지 않은 보상을 받아주세요
InfoError.csv,en,Live cast not found. Please try again.,라이브 캐스트를 찾을 수 없습니다. 다시 시도해주세요.
InfoError.csv,en,You can`t view other region`s match.,다른 지역의 게임은 볼 수 없습니다.
InfoError.csv,en,Recharge feature is temporarily unavailable.,충전(recharge) 기능을 일시적으로 사용할 수 없습니다.
InfoError.csv,en,Order not found.,주문을 찾을 수 없습니다.
InfoError.csv,en,Order has been processed.,주문이 처리되었습니다.
InfoError.csv,en,Payment platform error.,결제 플랫폼 오류.
InfoError.csv,en,Unable to find item ID.,아이템 ID를 찾을 수 없습니다.
InfoError.csv,en,Google platform validation error. Please contact customer support.,구글 플랫폼 유효성 검사 오류. 고객 지원부에 문의해주세요.
InfoError.csv,en,WeChat Pay cannot be used at the moment.,현재 WeChat Pay를 사용할 수 없습니다.
InfoError.csv,en,Payment expired. Please purchase again.,결제가 만료되었습니다. 다시 구매해주세요.
InfoError.csv,en,Alipay cannot be used at the moment.,현재 Alipay를 사용할 수 없습니다.
InfoError.csv,en,This payment method is currently unavailable.,이 결제 방법은 현재 사용할 수 없습니다.
InfoError.csv,en,"Failed to create the purchase order, please try again later(JP)","구매 주문을 생성할 수 없으므로, 나중에 다시 시도해주세요(JP)"
InfoError.csv,en,"In-game recharge is temporarily unavailable, sorry(JP)","게임 내 충전(recharge) 기능을 일시적으로 사용할 수 없습니다, 죄송합니다(JP)"
InfoError.csv,en,"Failed to create the purchase order, please try again later(YoStar)","구매 주문을 생성할 수 없으므로, 나중에 다시 시도해주세요(YoStar)"
InfoError.csv,en,"Failed to create the purchase order, please try again later(EN)","구매 주문을 생성할 수 없으므로, 나중에 다시 시도해주세요(EN)"
InfoError.csv,en,"In-game recharge is temporarily unavailable, sorry(EN)","게임 내 충전(recharge) 기능을 일시적으로 사용할 수 없습니다, 죄송합니다(EN)"
InfoError.csv,en,You have already claimed Revival Tokens today.,오늘은 이미 부활 토큰을 받았습니다.
InfoError.csv,en,You still have lots of Coins and don’t need Revival Tokens.,이미 동전이 많아 부활 토큰이 필요하지 않습니다.
InfoError.csv,en,You don’t have this title yet.,아직 이 타이틀을 가지고 있지 않습니다.
InfoError.csv,en,This player only allows friends to leave messages.,이 플레이어에게는 친구만 메시지를 전송할 수 있습니다.
InfoError.csv,en,The player does not allow anyone to leave a message.,이 플레이어는 메시지 수신을 허용하지 않았습니다.
InfoError.csv,en,You cannot leave yourself a message.,자신에게 메시지를 남길 수 없습니다.
InfoError.csv,en,You cannot send message while in a match.,게임 중에는 메시지를 전송할 수 없습니다.
InfoError.csv,en,You cannot delete messages from other people.,다른 사람의 메시지를 삭제할 수 없습니다.
InfoError.csv,en,You are sending messages too frequently. Please wait for 8 seconds before sending again.,메시지를 너무 자주 보내고 있습니다. 다시 전송하기 전에 8초 동안 기다려주세요.
InfoError.csv,en,Unable to find this chest.,이 상자를 찾을 수 없습니다.
InfoError.csv,en,Incorrect summon attempts.,잘못된 기원 시도입니다.
InfoError.csv,en,Game logs you saved have reached the limit,저장한 게임 로그가 한계에 도달했습니다
InfoError.csv,en,Daily reward was already collected or Fortune Charm wasn't purchased yet,일일 보상을 이미 획득했거나 행운의 부적을 아직 구매하지 않았습니다
InfoError.csv,en,Fortune Charm maximum duration exseeded,행운의 부적 최대 기간 초과
InfoError.csv,en,The number of purchases has reached the ceiling and cannot be re-purchased,구매 횟수가 상한선에 도달하여 더 이상 구매할 수 없습니다
InfoError.csv,en,This item cannot be sent as a gift. Keep it to yourself.,이 아이템은 선물할 수 없습니다. 스스로 간직하세요.
InfoError.csv,en,Cannot send any more gifts today.,오늘은 더 이상 선물을 보낼 수 없습니다.
InfoError.csv,en,Maximum Bond reached.,최대 인연에 도달했습니다.
InfoError.csv,en,The Bond between you and this character is not deep enough.,캐릭터와의 인연이 충분히 깊지 않습니다.
InfoError.csv,en,You cannot have a bonding promise with this character yet.,이 캐릭터와는 아직 인연을 가질 수 없습니다.
InfoError.csv,en,Emoji locked. Unable to be used.,이모티콘이 잠겨있습니다. 사용할 수 없습니다.
InfoError.csv,en,The God doesn’t like this item.,신(The God)께서는 이 아이템을 좋아하지 않으십니다.
InfoError.csv,en,Item not found.,아이템을 찾을 수 없습니다.
InfoError.csv,en,Item sold out.,매진된 아이템입니다.
InfoError.csv,en,Attempt to buy items that have not appeared in Misc Shop.,잡화점에 표시되지 않은 아이템을 구입하려고 시도했습니다.
InfoError.csv,en,No more refresh chances today.,오늘은 더 이상 새로고침할 수 없습니다.
InfoError.csv,en,Item infor not received,아이템 정보를 받지 못했습니다
InfoError.csv,en,"Item price has changed, please refresh the page and purchase again","아이템 가격이 변경되었습니다, 페이지를 새로고침하고 다시 구매해주세요"
InfoError.csv,en,Item can only be purchased once,아이템은 한 번만 구매할 수 있습니다
InfoError.csv,en,Item was not Offering period expired,아이템 기간이 만료되지 않았습니다
InfoError.csv,en,Cannot find this tournament. Refresh the page and try again.,이 대회를 찾을 수 없습니다. 페이지를 새로고침하고 다시 시도해주세요.
InfoError.csv,en,Maximum number of tournaments reached.,최대 대회 수에 도달햇습니다.
InfoError.csv,en,Tournament ID generation error. Please try again later.,대회 ID 생성 오류. 나중에 다시 시도해주세요.
InfoError.csv,en,Repeated login. Please try to refresh the page.,반복 로그인. 페이지를 새로고침해주세요.
InfoError.csv,en,Not logged in. Please login.,로그인되지 않음. 로그인해주세요.
InfoError.csv,en,You do not have the permission to do this.,이 동작을 수행할 권한이 없습니다.
InfoError.csv,en,Tournament has not started yet.,대회가 아직 시작되지 않았습니다.
InfoError.csv,en,Tournament has already ended.,대회가 이미 종료되었습니다.
InfoError.csv,en,This player is not in the waiting list. Please try to refresh the page.,이 플레이어는 대기 목록에 없습니다. 페이지를 새로고침해주세요.
InfoError.csv,en,Other admin is working on this player.,다른 관리자는 이 플레이어에서 작업하고 있습니다.
InfoError.csv,en,You cannot participate in this tournament due to the name list restriction. Please contact a tournament admin.,이름 목록 제한으로 인해 이 대회에 참여할 수 없습니다. 대회 관리자에게 문의해주세요.
InfoError.csv,en,You cannot send chat messages due to tournament room restrictions.,대회 방 제한으로 인해 채팅 메시지를 보낼 수 없습니다.
InfoError.csv,en,Only the tournament creator can perform this action.,대회 개최자만 이 작업을 수행할 수 있습니다.
InfoError.csv,en,You can only assign up to 20 admins.,관리자는 최대 20명까지만 할당할 수 있습니다.
InfoError.csv,en,Each account can only create up to 1 tournament every 7 days.,각 계정은 7일마다 최대 1개의 대회를 개최할 수 있습니다.
InfoError.csv,en,Your account does not have the permission to create a tournament.,당신의 계정은 대회를 개최할 권한이 없습니다.
InfoError.csv,en,Tournament parameter configuration error.,대회 매개변수 구성 오류.
InfoError.csv,en,You cannot participate in this tournament because you have not reached the required rank. Please consult the tournament organizer for more details.,요구 등급에 도달하지 못해 이 대회에 참여할 수 없습니다. 자세한 내용은 대회 주최자에게 문의하세요.
InfoError.csv,en,You have played too many matches and cannot continue to take part in this tournament. Please consult the tournament organizer for more details.,너무 많은 게임을 진행하여 이 대회에 더 이상 참여할 수 없습니다. 세한 내용은 대회 주최자에게 문의하세요.
InfoError.csv,en,This player is in matchmaking.,이 플레이어는 게임을 찾는 중입니다.
InfoError.csv,en,"Due to the server entry limit, you cannot participate in this tournament.",서버 입장 제한으로 인해 이 대회에 참여할 수 없습니다.
InfoError.csv,en,Event does not exist. Please try to refresh the page.,이벤트가 존재하지 않습니다. 페이지를 새로고침해주세요.
InfoError.csv,en,This event has already ended.,이 이벤트는 이미 종료되었습니다.
InfoError.csv,en,You have claimed all available rewards.,획득 가능한 모든 보상을 받았습니다.
InfoError.csv,en,Quest has not been accepted.,퀘스트가 수락되지 않았습니다.
InfoError.csv,en,Quest incomplete.,퀘스트가 완료되지 않았습니다.
